label,start,end,segments,total_return,total_return_display,qqq_return,qqq_return_display,alpha,alpha_display,cagr,cagr_display,mdd,mdd_display,sharpe,sharpe_display,calmar,calmar_display,win_rate,win_rate_display,payoff_ratio,payoff_display,trade_count,fold,validation_start,validation_end,purge_days,embargo_days,param_entry,param_market_filter,param_asset_filter,param_rs_method,param_rs_period,param_sell_confirm_bars,param_hurdle,param_max_positions,param_st_period,param_st_multiplier
purged_cv_fold_14_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,537.896755331696,+53789.68%,7.95136486613807,+795.14%,529.9453904655579,+52994.54%,0.5604036481406949,+56.04%,-0.5590194350649826,-55.90%,1.3008435218661571,1.30,1.0024761448151642,1.00,0.7073170731707317,+70.73%,1.3930890158753249,1.39,123,14,2023-01-01,2023-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,3.0,1,10,3.0
purged_cv_fold_14_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,403.0909941578372,+40309.10%,7.95136486613807,+795.14%,395.1396292916991,+39513.96%,0.5289459059443342,+52.89%,-0.5588701467345085,-55.89%,1.2269394163650875,1.23,0.9464558252663479,0.95,0.6793893129770993,+67.94%,1.395325095340195,1.40,131,14,2023-01-01,2023-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,1.5,1,10,3.0
purged_cv_fold_14_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,394.2492258211717,+39424.92%,7.95136486613807,+795.14%,386.2978609550336,+38629.79%,0.5265548178266126,+52.66%,-0.5575219025816154,-55.75%,1.234840884159279,1.23,0.9444558418035074,0.94,0.6746031746031746,+67.46%,1.451796153476781,1.45,126,14,2023-01-01,2023-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,1,10,3.0
purged_cv_fold_14_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,413.99548175962866,+41399.55%,7.95136486613807,+795.14%,406.0441168934906,+40604.41%,0.5318287456456474,+53.18%,-0.5270460221274755,-52.70%,1.2537499408332278,1.25,1.0090745842248574,1.01,0.6885245901639344,+68.85%,1.2979715967860872,1.30,122,14,2023-01-01,2023-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,1,10,3.0
purged_cv_fold_14_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,380.26169125159544,+38026.17%,7.95136486613807,+795.14%,372.31032638545736,+37231.03%,0.5226686843813075,+52.27%,-0.5575942938572984,-55.76%,1.2407138448582864,1.24,0.9373637609625016,0.94,0.6885245901639344,+68.85%,1.284984025003414,1.28,122,14,2023-01-01,2023-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,3.0,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,913.4111541883798,+91341.12%,8.539484483995684,+853.95%,904.8716697043841,+90487.17%,0.619877845674615,+61.99%,-0.5250586359835019,-52.51%,1.5350993668785928,1.54,1.1805878490380501,1.18,0.6917293233082706,+69.17%,3.2418043476260094,3.24,133,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,1.5,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,869.7146833833854,+86971.47%,8.539484483995684,+853.95%,861.1751988993897,+86117.52%,0.6142762383568388,+61.43%,-0.5237434992081096,-52.37%,1.5312101196744727,1.53,1.172857017386589,1.17,0.6821705426356589,+68.22%,3.278472518694336,3.28,129,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.0,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,913.2945595743329,+91329.46%,8.539484483995684,+853.95%,904.7550750903372,+90475.51%,0.6198632328870726,+61.99%,-0.4966644564039341,-49.67%,1.518897465022373,1.52,1.2480523316992542,1.25,0.6854838709677419,+68.55%,3.361042469917048,3.36,124,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.5,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,847.4979984260362,+84749.80%,8.539484483995684,+853.95%,838.9585139420406,+83895.85%,0.6113272518466157,+61.13%,-0.52404735097034,-52.40%,1.503176015684072,1.50,1.1665496461620612,1.17,0.6935483870967742,+69.35%,1.998281652072692,2.00,124,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,3.0,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,699.0707524107446,+69907.08%,8.539484483995684,+853.95%,690.5312679267489,+69053.13%,0.5895566856469165,+58.96%,-0.5600318578131119,-56.00%,1.4592778316476234,1.46,1.0527199076657838,1.05,0.7153846153846154,+71.54%,1.298490374015874,1.30,130,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,1.5,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,770.9067302192052,+77090.67%,8.539484483995684,+853.95%,762.3672457352095,+76236.72%,0.6005792219115955,+60.06%,-0.5586962091162317,-55.87%,1.4688278978743243,1.47,1.0749656291056924,1.07,0.712,+71.20%,1.334436221358282,1.33,125,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,937.1249781438158,+93712.50%,8.539484483995684,+853.95%,928.5854936598201,+92858.55%,0.6228144967885292,+62.28%,-0.5202062357369605,-52.02%,1.517490491699704,1.52,1.1972453500220095,1.20,0.7166666666666667,+71.67%,1.4096350882516675,1.41,120,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.5,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,852.6933217079095,+85269.33%,8.539484483995684,+853.95%,844.1538372239138,+84415.38%,0.6120232389268339,+61.20%,-0.5590194350649826,-55.90%,1.5002169876183695,1.50,1.0948156728320007,1.09,0.7166666666666667,+71.67%,1.3893437040148382,1.39,120,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,3.0,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,675.9066408758706,+67590.66%,8.539484483995684,+853.95%,667.3671563918749,+66736.72%,0.5857774224983039,+58.58%,-0.5588701467345085,-55.89%,1.4359667474129933,1.44,1.048145845543934,1.05,0.689922480620155,+68.99%,1.841799817481693,1.84,129,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,1.5,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,614.8202998012565,+61482.03%,8.539484483995684,+853.95%,606.2808153172608,+60628.08%,0.5752026965933108,+57.52%,-0.5575219025816154,-55.75%,1.4276058213962692,1.43,1.0317131828002168,1.03,0.68,+68.00%,1.8705959919866864,1.87,125,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,801.4884132392544,+80148.84%,8.539484483995684,+853.95%,792.9489287552587,+79294.89%,0.6049847151659891,+60.50%,-0.5270460221274755,-52.70%,1.5440858032640465,1.54,1.1478783441413825,1.15,0.6916666666666667,+69.17%,1.5014272351380362,1.50,120,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,1,10,3.0
purged_cv_fold_15_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,730.6292680304177,+73062.93%,8.539484483995684,+853.95%,722.089783546422,+72208.98%,0.5945226834357269,+59.45%,-0.5575942938572984,-55.76%,1.5271662952970508,1.53,1.0662280622044518,1.07,0.6916666666666667,+69.17%,1.4845762079501452,1.48,120,15,2024-01-01,2024-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,3.0,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,507.2402449401623,+50724.02%,9.638636593787904,+963.86%,497.6016083463744,+49760.16%,0.5538189394604427,+55.38%,-0.5250586359835019,-52.51%,1.8673606428059157,1.87,1.054775412698563,1.05,0.6715328467153284,+67.15%,inf,inf,137,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,1.5,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,476.72113846379347,+47672.11%,9.638636593787904,+963.86%,467.08250187000556,+46708.25%,0.547027930766913,+54.70%,-0.5237434992081096,-52.37%,1.8626203603659106,1.86,1.044457700370523,1.04,0.6717557251908397,+67.18%,inf,inf,131,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.0,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,495.0502717354659,+49505.03%,9.638636593787904,+963.86%,485.411635141678,+48541.16%,0.5511531471975195,+55.12%,-0.4966644564039341,-49.67%,1.8168882296052162,1.82,1.1097092616373379,1.11,0.6746031746031746,+67.46%,inf,inf,126,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.5,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,490.95869590663807,+49095.87%,9.638636593787904,+963.86%,481.32005931285016,+48132.01%,0.5502447126080556,+55.02%,-0.52404735097034,-52.40%,1.8164547161540243,1.82,1.0499904475983093,1.05,0.6746031746031746,+67.46%,inf,inf,126,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,3.0,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,435.7832117049188,+43578.32%,9.638636593787904,+963.86%,426.1445751111309,+42614.46%,0.5372558446562556,+53.73%,-0.5600318578131119,-56.00%,1.7783702976862483,1.78,0.9593308615588493,0.96,0.6865671641791045,+68.66%,inf,inf,134,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,1.5,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,474.48119754013743,+47448.12%,9.638636593787904,+963.86%,464.8425609463495,+46484.26%,0.5465137542650813,+54.65%,-0.5586962091162317,-55.87%,1.7862232741658144,1.79,0.9781948496296026,0.98,0.6929133858267716,+69.29%,inf,inf,127,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,570.6368511039445,+57063.69%,9.638636593787904,+963.86%,560.9982145101567,+56099.82%,0.5667917010868377,+56.68%,-0.5202062357369605,-52.02%,1.899256870041183,1.90,1.0895519164315304,1.09,0.6967213114754098,+69.67%,inf,inf,122,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.5,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,550.0471138487126,+55004.71%,9.638636593787904,+963.86%,540.4084772549247,+54040.85%,0.5627317206896871,+56.27%,-0.5590194350649826,-55.90%,1.8961718299755947,1.90,1.006640709413391,1.01,0.6967213114754098,+69.67%,inf,inf,122,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,3.0,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,393.5673593826178,+39356.74%,9.638636593787904,+963.86%,383.9287227888299,+38392.87%,0.5262433689520316,+52.62%,-0.5588701467345085,-55.89%,1.6843600864896833,1.68,0.941620109835682,0.94,0.6666666666666666,+66.67%,10.567281269825465,10.57,132,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,1.5,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,353.0644157116931,+35306.44%,9.638636593787904,+963.86%,343.42577911790517,+34342.58%,0.5145957295223147,+51.46%,-0.5575219025816154,-55.75%,1.675424552884301,1.68,0.9230054050602672,0.92,0.6666666666666666,+66.67%,10.557615768231981,10.56,126,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,454.8615281108992,+45486.15%,9.638636593787904,+963.86%,445.2228915171113,+44522.29%,0.5419113246623637,+54.19%,-0.5270460221274755,-52.70%,1.9792964193892568,1.98,1.0282049420938286,1.03,0.6776859504132231,+67.77%,inf,inf,121,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,1,10,3.0
purged_cv_fold_16_train,2010-10-19 00:00:00,2026-07-17 00:00:00,2,445.98971525438935,+44598.97%,9.638636593787904,+963.86%,436.35107866060144,+43635.11%,0.5397694122116818,+53.98%,-0.5575942938572984,-55.76%,1.9776563874920878,1.98,0.9680325250061143,0.97,0.6776859504132231,+67.77%,inf,inf,121,16,2025-01-01,2025-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,3.0,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,268.49717352002824,+26849.72%,9.369146500139092,+936.91%,259.12802701988915,+25912.80%,0.46522872634064893,+46.52%,-0.5250586359835019,-52.51%,1.083157946370669,1.08,0.8860509940365349,0.89,0.6666666666666666,+66.67%,1.4619865661381823,1.46,144,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,1.5,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,269.1857974126943,+26918.58%,9.369146500139092,+936.91%,259.8166509125552,+25981.67%,0.4654839800887338,+46.55%,-0.5237434992081096,-52.37%,1.0821383236436384,1.08,0.8887632606276487,0.89,0.6642335766423357,+66.42%,1.486794241091331,1.49,137,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.0,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,263.02237077846956,+26302.24%,9.369146500139092,+936.91%,253.65322427833047,+25365.32%,0.463177470139128,+46.32%,-0.4966644564039341,-49.67%,1.0858514105507902,1.09,0.9325762376730834,0.93,0.6716417910447762,+67.16%,1.4646753314567758,1.46,134,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,2.5,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,260.84282527593274,+26084.28%,9.369146500139092,+936.91%,251.47367877579364,+25147.37%,0.4623498073835368,+46.23%,-0.52404735097034,-52.40%,1.0849942738407463,1.08,0.8822672350646131,0.88,0.6716417910447762,+67.16%,1.465733802612823,1.47,134,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,4,3.0,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,258.5369317405995,+25853.69%,9.369146500139092,+936.91%,249.16778524046043,+24916.78%,0.4614671475606982,+46.15%,-0.5600318578131119,-56.00%,1.0703708449012332,1.07,0.8240016011994343,0.82,0.676056338028169,+67.61%,1.3961081768927166,1.40,142,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,1.5,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,300.3848370044433,+30038.48%,9.369146500139092,+936.91%,291.0156905043042,+29101.57%,0.4764560933813844,+47.65%,-0.5586962091162317,-55.87%,1.0917945966417455,1.09,0.8527999395862411,0.85,0.6791044776119403,+67.91%,1.4200022671978056,1.42,134,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.0,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,301.41365093960025,+30141.37%,9.369146500139092,+936.91%,292.04450443946115,+29204.45%,0.47679957346102353,+47.68%,-0.5202062357369605,-52.02%,1.099730720353199,1.10,0.9165587428715767,0.92,0.6870229007633588,+68.70%,1.4065851761343584,1.41,131,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,2.5,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,290.51924728074204,+29051.92%,9.369146500139092,+936.91%,281.15010078060294,+28115.01%,0.4731057348418888,+47.31%,-0.5590194350649826,-55.90%,1.094201635749636,1.09,0.8463135718830475,0.85,0.6870229007633588,+68.70%,1.395481951573823,1.40,131,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,5,3.0,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,221.1460346147649,+22114.60%,9.369146500139092,+936.91%,211.7768881146258,+21177.69%,0.446030614134026,+44.60%,-0.5588701467345085,-55.89%,1.0408870317387886,1.04,0.798093469010992,0.80,0.6690647482014388,+66.91%,1.4257179215421036,1.43,139,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,1.5,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,211.63259003301746,+21163.26%,9.369146500139092,+936.91%,202.26344353287837,+20226.34%,0.44171688272785614,+44.17%,-0.5575219025816154,-55.75%,1.0326134249309182,1.03,0.7922861517771375,0.79,0.6666666666666666,+66.67%,1.437129846746415,1.44,132,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.0,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,196.73533054680482,+19673.53%,9.369146500139092,+936.91%,187.36618404666572,+18736.62%,0.43458649834941854,+43.46%,-0.5270460221274755,-52.70%,1.0281833424491047,1.03,0.8245703033582634,0.82,0.6744186046511628,+67.44%,1.4008087086487122,1.40,129,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,2.5,1,10,3.0
purged_cv_fold_17_train,2010-10-19 00:00:00,2025-06-13 00:00:00,1,192.88838768509467,+19288.84%,9.369146500139092,+936.91%,183.51924118495558,+18351.92%,0.4326639310391813,+43.27%,-0.5575942938572984,-55.76%,1.0252516364254807,1.03,0.7759475586561693,0.78,0.6744186046511628,+67.44%,1.395250380273198,1.40,129,17,2026-01-01,2026-12-31,200,20,single,1d,ichimoku_cloud+ema_trend,dual_momentum,150,6,3.0,1,10,3.0
