date,index_events_count,wikipedia_count,common_count,only_index_events_count,only_wikipedia_count,only_index_events,only_wikipedia
2021-08-12,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-13,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-16,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-17,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-18,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-19,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-20,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-23,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-24,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-25,102,101,99,3,2,"FB,FISV,HON","ALXN,META"
2021-08-26,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-08-27,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-08-30,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-08-31,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-01,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-02,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-03,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-07,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-08,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-09,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-10,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-13,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-14,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-15,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-16,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-17,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-20,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-21,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-22,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-23,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-24,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-27,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-28,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-29,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-09-30,102,101,98,4,3,"CRWD,FB,FISV,HON","ALXN,META,MXIM"
2021-10-01,102,101,100,2,1,"FB,FISV",META
2021-10-04,102,101,100,2,1,"FB,FISV",META
2021-10-05,102,101,100,2,1,"FB,FISV",META
2021-10-06,102,101,100,2,1,"FB,FISV",META
2021-10-07,102,101,100,2,1,"FB,FISV",META
2021-10-08,102,101,100,2,1,"FB,FISV",META
2021-10-11,102,101,100,2,1,"FB,FISV",META
2021-10-12,102,101,100,2,1,"FB,FISV",META
2021-10-13,102,101,100,2,1,"FB,FISV",META
2021-10-14,102,101,100,2,1,"FB,FISV",META
2021-10-15,102,101,100,2,1,"FB,FISV",META
2021-10-18,102,101,100,2,1,"FB,FISV",META
2021-10-19,102,101,100,2,1,"FB,FISV",META
2021-10-20,102,101,100,2,1,"FB,FISV",META
2021-10-21,102,101,100,2,1,"FB,FISV",META
2021-10-22,102,101,100,2,1,"FB,FISV",META
2021-10-25,102,101,100,2,1,"FB,FISV",META
2021-10-26,102,101,100,2,1,"FB,FISV",META
2021-10-27,102,101,100,2,1,"FB,FISV",META
2021-10-28,102,101,100,2,1,"FB,FISV",META
2021-10-29,102,101,100,2,1,"FB,FISV",META
2021-11-01,102,101,100,2,1,"FB,FISV",META
2021-11-02,102,101,100,2,1,"FB,FISV",META
2021-11-03,102,101,100,2,1,"FB,FISV",META
2021-11-04,102,101,100,2,1,"FB,FISV",META
2021-11-05,102,101,100,2,1,"FB,FISV",META
2021-11-08,102,101,100,2,1,"FB,FISV",META
2021-11-09,102,101,100,2,1,"FB,FISV",META
2021-11-10,102,101,100,2,1,"FB,FISV",META
2021-11-11,102,101,100,2,1,"FB,FISV",META
2021-11-12,102,101,100,2,1,"FB,FISV",META
2021-11-15,102,101,100,2,1,"FB,FISV",META
2021-11-16,102,101,100,2,1,"FB,FISV",META
2021-11-17,102,101,100,2,1,"FB,FISV",META
2021-11-18,102,101,100,2,1,"FB,FISV",META
2021-11-19,102,101,100,2,1,"FB,FISV",META
2021-11-22,102,101,100,2,1,"FB,FISV",META
2021-11-23,102,101,100,2,1,"FB,FISV",META
2021-11-24,102,101,100,2,1,"FB,FISV",META
2021-11-26,102,101,100,2,1,"FB,FISV",META
2021-11-29,102,101,100,2,1,"FB,FISV",META
2021-11-30,102,101,100,2,1,"FB,FISV",META
2021-12-01,102,101,100,2,1,"FB,FISV",META
2021-12-02,102,101,100,2,1,"FB,FISV",META
2021-12-03,102,101,100,2,1,"FB,FISV",META
2021-12-06,102,101,100,2,1,"FB,FISV",META
2021-12-07,102,101,100,2,1,"FB,FISV",META
2021-12-08,102,101,100,2,1,"FB,FISV",META
2021-12-09,102,101,100,2,1,"FB,FISV",META
2021-12-10,102,101,100,2,1,"FB,FISV",META
2021-12-13,102,101,100,2,1,"FB,FISV",META
2021-12-14,102,101,100,2,1,"FB,FISV",META
2021-12-15,102,101,100,2,1,"FB,FISV",META
2021-12-16,102,101,100,2,1,"FB,FISV",META
2021-12-17,102,101,100,2,1,"FB,FISV",META
2021-12-20,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2021-12-21,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2021-12-22,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2021-12-23,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2021-12-27,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2021-12-28,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2021-12-29,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2021-12-30,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2021-12-31,101,101,93,8,8,"ABNB,DDOG,FB,FISV,FTNT,LCID,PANW,ZS","CDW,CERN,CHKP,FOX,FOXA,INCY,META,TCOM"
2022-01-03,101,100,99,2,1,"FB,FISV",META
2022-01-04,101,100,99,2,1,"FB,FISV",META
2022-01-05,101,100,99,2,1,"FB,FISV",META
2022-01-06,101,100,99,2,1,"FB,FISV",META
2022-01-07,101,100,99,2,1,"FB,FISV",META
2022-01-10,101,100,99,2,1,"FB,FISV",META
2022-01-11,101,100,99,2,1,"FB,FISV",META
2022-01-12,101,100,99,2,1,"FB,FISV",META
2022-01-13,101,100,99,2,1,"FB,FISV",META
2022-01-14,101,100,99,2,1,"FB,FISV",META
2022-01-18,101,100,99,2,1,"FB,FISV",META
2022-01-19,101,100,99,2,1,"FB,FISV",META
2022-01-20,101,100,99,2,1,"FB,FISV",META
2022-01-21,101,100,99,2,1,"FB,FISV",META
2022-01-24,101,100,98,3,2,"FB,FISV,ODFL","META,PTON"
2022-01-25,101,100,98,3,2,"FB,FISV,ODFL","META,PTON"
2022-01-26,101,100,98,3,2,"FB,FISV,ODFL","META,PTON"
2022-01-27,101,100,98,3,2,"FB,FISV,ODFL","META,PTON"
2022-01-28,101,100,98,3,2,"FB,FISV,ODFL","META,PTON"
2022-01-31,101,100,98,3,2,"FB,FISV,ODFL","META,PTON"
2022-02-01,101,100,98,3,2,"FB,FISV,ODFL","META,PTON"
2022-02-02,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-03,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-04,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-07,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-08,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-09,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-10,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-11,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-14,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-15,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-16,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-17,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-18,102,100,98,4,2,"CEG,FB,FISV,ODFL","META,PTON"
2022-02-22,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-02-23,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-02-24,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-02-25,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-02-28,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-01,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-02,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-03,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-04,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-07,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-08,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-09,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-10,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-11,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-14,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-15,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-16,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-17,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-18,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-21,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-22,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-23,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-24,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-25,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-28,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-29,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-30,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-03-31,102,100,97,5,3,"AZN,CEG,FB,FISV,ODFL","META,PTON,XLNX"
2022-04-01,102,101,100,2,1,"FB,FISV",META
2022-04-04,102,101,100,2,1,"FB,FISV",META
2022-04-05,102,101,100,2,1,"FB,FISV",META
2022-04-06,102,101,100,2,1,"FB,FISV",META
2022-04-07,102,101,100,2,1,"FB,FISV",META
2022-04-08,102,101,100,2,1,"FB,FISV",META
2022-04-11,102,101,100,2,1,"FB,FISV",META
2022-04-12,102,101,100,2,1,"FB,FISV",META
2022-04-13,102,101,100,2,1,"FB,FISV",META
2022-04-14,102,101,100,2,1,"FB,FISV",META
2022-04-18,102,101,100,2,1,"FB,FISV",META
2022-04-19,102,101,100,2,1,"FB,FISV",META
2022-04-20,102,101,100,2,1,"FB,FISV",META
2022-04-21,102,101,100,2,1,"FB,FISV",META
2022-04-22,102,101,100,2,1,"FB,FISV",META
2022-04-25,102,101,100,2,1,"FB,FISV",META
2022-04-26,102,101,100,2,1,"FB,FISV",META
2022-04-27,102,101,100,2,1,"FB,FISV",META
2022-04-28,102,101,100,2,1,"FB,FISV",META
2022-04-29,102,101,100,2,1,"FB,FISV",META
2022-05-02,102,101,100,2,1,"FB,FISV",META
2022-05-03,102,101,100,2,1,"FB,FISV",META
2022-05-04,102,101,100,2,1,"FB,FISV",META
2022-05-05,102,101,100,2,1,"FB,FISV",META
2022-05-06,102,101,100,2,1,"FB,FISV",META
2022-05-09,102,101,100,2,1,"FB,FISV",META
2022-05-10,102,101,100,2,1,"FB,FISV",META
2022-05-11,102,101,100,2,1,"FB,FISV",META
2022-05-12,102,101,100,2,1,"FB,FISV",META
2022-05-13,102,101,100,2,1,"FB,FISV",META
2022-05-16,102,101,100,2,1,"FB,FISV",META
2022-05-17,102,101,100,2,1,"FB,FISV",META
2022-05-18,102,101,100,2,1,"FB,FISV",META
2022-05-19,102,101,100,2,1,"FB,FISV",META
2022-05-20,102,101,100,2,1,"FB,FISV",META
2022-05-23,102,101,100,2,1,"FB,FISV",META
2022-05-24,102,101,100,2,1,"FB,FISV",META
2022-05-25,102,101,100,2,1,"FB,FISV",META
2022-05-26,102,101,100,2,1,"FB,FISV",META
2022-05-27,102,101,100,2,1,"FB,FISV",META
2022-05-31,102,101,100,2,1,"FB,FISV",META
2022-06-01,102,101,100,2,1,"FB,FISV",META
2022-06-02,102,101,100,2,1,"FB,FISV",META
2022-06-03,102,101,100,2,1,"FB,FISV",META
2022-06-06,102,101,100,2,1,"FB,FISV",META
2022-06-07,102,101,100,2,1,"FB,FISV",META
2022-06-08,102,101,100,2,1,"FB,FISV",META
2022-06-09,102,101,101,1,0,FISV,
2022-06-10,102,101,101,1,0,FISV,
2022-06-13,102,101,101,1,0,FISV,
2022-06-14,102,101,101,1,0,FISV,
2022-06-15,102,101,101,1,0,FISV,
2022-06-16,102,101,101,1,0,FISV,
2022-06-17,102,101,101,1,0,FISV,
2022-06-21,102,101,101,1,0,FISV,
2022-06-22,102,101,101,1,0,FISV,
2022-06-23,102,101,101,1,0,FISV,
2022-06-24,102,101,101,1,0,FISV,
2022-06-27,102,101,101,1,0,FISV,
2022-06-28,102,101,101,1,0,FISV,
2022-06-29,102,101,101,1,0,FISV,
2022-06-30,102,101,101,1,0,FISV,
2022-07-01,102,101,101,1,0,FISV,
2022-07-05,102,101,101,1,0,FISV,
2022-07-06,102,101,101,1,0,FISV,
2022-07-07,102,101,101,1,0,FISV,
2022-07-08,102,101,101,1,0,FISV,
2022-07-11,102,101,101,1,0,FISV,
2022-07-12,102,101,101,1,0,FISV,
2022-07-13,102,101,101,1,0,FISV,
2022-07-14,102,101,101,1,0,FISV,
2022-07-15,102,101,101,1,0,FISV,
2022-07-18,102,101,101,1,0,FISV,
2022-07-19,102,101,101,1,0,FISV,
2022-07-20,102,101,101,1,0,FISV,
2022-07-21,102,101,101,1,0,FISV,
2022-07-22,102,101,101,1,0,FISV,
2022-07-25,102,101,101,1,0,FISV,
2022-07-26,102,101,101,1,0,FISV,
2022-07-27,102,101,101,1,0,FISV,
2022-07-28,102,101,101,1,0,FISV,
2022-07-29,102,101,101,1,0,FISV,
2022-08-01,102,101,101,1,0,FISV,
2022-08-02,102,101,101,1,0,FISV,
2022-08-03,102,101,101,1,0,FISV,
2022-08-04,102,101,101,1,0,FISV,
2022-08-05,102,101,101,1,0,FISV,
2022-08-08,102,101,101,1,0,FISV,
2022-08-09,102,101,101,1,0,FISV,
2022-08-10,102,101,101,1,0,FISV,
2022-08-11,102,101,101,1,0,FISV,
2022-08-12,102,101,101,1,0,FISV,
2022-08-15,102,101,101,1,0,FISV,
2022-08-16,102,101,101,1,0,FISV,
2022-08-17,102,101,101,1,0,FISV,
2022-08-18,102,101,101,1,0,FISV,
2022-08-19,102,101,101,1,0,FISV,
2022-08-22,102,101,101,1,0,FISV,
2022-08-23,102,101,101,1,0,FISV,
2022-08-24,102,101,101,1,0,FISV,
2022-08-25,102,101,101,1,0,FISV,
2022-08-26,102,101,101,1,0,FISV,
2022-08-29,102,101,101,1,0,FISV,
2022-08-30,102,101,101,1,0,FISV,
2022-08-31,102,101,101,1,0,FISV,
2022-09-01,102,101,101,1,0,FISV,
2022-09-02,102,101,101,1,0,FISV,
2022-09-06,102,101,101,1,0,FISV,
2022-09-07,102,101,101,1,0,FISV,
2022-09-08,102,101,101,1,0,FISV,
2022-09-09,102,101,101,1,0,FISV,
2022-09-12,102,101,101,1,0,FISV,
2022-09-13,102,101,101,1,0,FISV,
2022-09-14,102,101,101,1,0,FISV,
2022-09-15,102,101,101,1,0,FISV,
2022-09-16,102,101,101,1,0,FISV,
2022-09-19,102,101,101,1,0,FISV,
2022-09-20,102,101,101,1,0,FISV,
2022-09-21,102,101,101,1,0,FISV,
2022-09-22,102,101,101,1,0,FISV,
2022-09-23,102,101,101,1,0,FISV,
2022-09-26,102,101,101,1,0,FISV,
2022-09-27,102,101,101,1,0,FISV,
2022-09-28,102,101,101,1,0,FISV,
2022-09-29,102,101,101,1,0,FISV,
2022-09-30,102,101,101,1,0,FISV,
2022-10-03,102,101,101,1,0,FISV,
2022-10-04,102,101,101,1,0,FISV,
2022-10-05,102,101,101,1,0,FISV,
2022-10-06,102,101,101,1,0,FISV,
2022-10-07,102,101,101,1,0,FISV,
2022-10-10,102,101,101,1,0,FISV,
2022-10-11,102,101,101,1,0,FISV,
2022-10-12,102,101,101,1,0,FISV,
2022-10-13,102,101,101,1,0,FISV,
2022-10-14,102,101,101,1,0,FISV,
2022-10-17,102,101,101,1,0,FISV,
2022-10-18,102,101,101,1,0,FISV,
2022-10-19,102,101,101,1,0,FISV,
2022-10-20,102,101,101,1,0,FISV,
2022-10-21,102,101,101,1,0,FISV,
2022-10-24,102,101,101,1,0,FISV,
2022-10-25,102,101,101,1,0,FISV,
2022-10-26,102,101,101,1,0,FISV,
2022-10-27,102,101,101,1,0,FISV,
2022-10-28,102,101,101,1,0,FISV,
2022-10-31,102,101,101,1,0,FISV,
2022-11-01,102,101,101,1,0,FISV,
2022-11-02,102,101,101,1,0,FISV,
2022-11-03,102,101,101,1,0,FISV,
2022-11-04,102,101,101,1,0,FISV,
2022-11-07,102,101,101,1,0,FISV,
2022-11-08,102,101,101,1,0,FISV,
2022-11-09,102,101,101,1,0,FISV,
2022-11-10,102,101,101,1,0,FISV,
2022-11-11,102,101,101,1,0,FISV,
2022-11-14,102,101,101,1,0,FISV,
2022-11-15,102,101,101,1,0,FISV,
2022-11-16,102,101,101,1,0,FISV,
2022-11-17,102,101,101,1,0,FISV,
2022-11-18,102,101,101,1,0,FISV,
2022-11-21,102,101,100,2,1,"ENPH,FISV",OKTA
2022-11-22,102,101,100,2,1,"ENPH,FISV",OKTA
2022-11-23,102,101,100,2,1,"ENPH,FISV",OKTA
2022-11-25,102,101,100,2,1,"ENPH,FISV",OKTA
2022-11-28,102,101,100,2,1,"ENPH,FISV",OKTA
2022-11-29,102,101,100,2,1,"ENPH,FISV",OKTA
2022-11-30,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-01,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-02,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-05,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-06,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-07,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-08,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-09,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-12,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-13,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-14,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-15,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-16,102,101,100,2,1,"ENPH,FISV",OKTA
2022-12-19,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2022-12-20,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2022-12-21,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2022-12-22,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2022-12-23,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2022-12-27,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2022-12-28,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2022-12-29,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2022-12-30,101,101,93,8,8,"BKR,CSGP,ENPH,FANG,FISV,GFS,RIVN,WBD","BIDU,DOCU,MTCH,NTES,OKTA,SPLK,SWKS,VRSN"
2023-01-03,101,100,100,1,0,FISV,
2023-01-04,101,100,100,1,0,FISV,
2023-01-05,101,100,100,1,0,FISV,
2023-01-06,101,100,100,1,0,FISV,
2023-01-09,101,100,100,1,0,FISV,
2023-01-10,101,100,100,1,0,FISV,
2023-01-11,101,100,100,1,0,FISV,
2023-01-12,101,100,100,1,0,FISV,
2023-01-13,101,100,100,1,0,FISV,
2023-01-17,101,100,100,1,0,FISV,
2023-01-18,101,100,100,1,0,FISV,
2023-01-19,101,100,100,1,0,FISV,
2023-01-20,101,100,100,1,0,FISV,
2023-01-23,101,100,100,1,0,FISV,
2023-01-24,101,100,100,1,0,FISV,
2023-01-25,101,100,100,1,0,FISV,
2023-01-26,101,100,100,1,0,FISV,
2023-01-27,101,100,100,1,0,FISV,
2023-01-30,101,100,100,1,0,FISV,
2023-01-31,101,100,100,1,0,FISV,
2023-02-01,101,100,100,1,0,FISV,
2023-02-02,101,100,100,1,0,FISV,
2023-02-03,101,100,100,1,0,FISV,
2023-02-06,101,100,100,1,0,FISV,
2023-02-07,101,100,100,1,0,FISV,
2023-02-08,101,100,100,1,0,FISV,
2023-02-09,101,100,100,1,0,FISV,
2023-02-10,101,100,100,1,0,FISV,
2023-02-13,101,100,100,1,0,FISV,
2023-02-14,101,100,100,1,0,FISV,
2023-02-15,101,100,100,1,0,FISV,
2023-02-16,101,100,100,1,0,FISV,
2023-02-17,101,100,100,1,0,FISV,
2023-02-21,101,100,100,1,0,FISV,
2023-02-22,101,100,100,1,0,FISV,
2023-02-23,101,100,100,1,0,FISV,
2023-02-24,101,100,100,1,0,FISV,
2023-02-27,101,100,100,1,0,FISV,
2023-02-28,101,100,100,1,0,FISV,
2023-03-01,101,100,100,1,0,FISV,
2023-03-02,101,100,100,1,0,FISV,
2023-03-03,101,100,100,1,0,FISV,
2023-03-06,101,100,100,1,0,FISV,
2023-03-07,101,100,100,1,0,FISV,
2023-03-08,101,100,100,1,0,FISV,
2023-03-09,101,100,100,1,0,FISV,
2023-03-10,101,100,100,1,0,FISV,
2023-03-13,101,100,100,1,0,FISV,
2023-03-14,101,100,100,1,0,FISV,
2023-03-15,101,100,100,1,0,FISV,
2023-03-16,101,100,100,1,0,FISV,
2023-03-17,101,100,100,1,0,FISV,
2023-03-20,101,100,100,1,0,FISV,
2023-03-21,101,100,100,1,0,FISV,
2023-03-22,101,100,100,1,0,FISV,
2023-03-23,101,100,100,1,0,FISV,
2023-03-24,101,100,100,1,0,FISV,
2023-03-27,101,100,100,1,0,FISV,
2023-03-28,101,100,100,1,0,FISV,
2023-03-29,101,100,100,1,0,FISV,
2023-03-30,101,100,100,1,0,FISV,
2023-03-31,101,100,100,1,0,FISV,
2023-04-03,101,100,100,1,0,FISV,
2023-04-04,101,100,100,1,0,FISV,
2023-04-05,101,100,100,1,0,FISV,
2023-04-06,101,100,100,1,0,FISV,
2023-04-10,101,100,100,1,0,FISV,
2023-04-11,101,100,100,1,0,FISV,
2023-04-12,101,100,100,1,0,FISV,
2023-04-13,101,100,100,1,0,FISV,
2023-04-14,101,100,100,1,0,FISV,
2023-04-17,101,100,100,1,0,FISV,
2023-04-18,101,100,100,1,0,FISV,
2023-04-19,101,100,100,1,0,FISV,
2023-04-20,101,100,100,1,0,FISV,
2023-04-21,101,100,100,1,0,FISV,
2023-04-24,101,100,100,1,0,FISV,
2023-04-25,101,100,100,1,0,FISV,
2023-04-26,101,100,100,1,0,FISV,
2023-04-27,101,100,100,1,0,FISV,
2023-04-28,101,100,100,1,0,FISV,
2023-05-01,101,100,100,1,0,FISV,
2023-05-02,101,100,100,1,0,FISV,
2023-05-03,101,100,100,1,0,FISV,
2023-05-04,101,100,100,1,0,FISV,
2023-05-05,101,100,100,1,0,FISV,
2023-05-08,101,100,100,1,0,FISV,
2023-05-09,101,100,100,1,0,FISV,
2023-05-10,101,100,100,1,0,FISV,
2023-05-11,101,100,100,1,0,FISV,
2023-05-12,101,100,100,1,0,FISV,
2023-05-15,101,100,100,1,0,FISV,
2023-05-16,101,100,100,1,0,FISV,
2023-05-17,101,100,100,1,0,FISV,
2023-05-18,101,100,100,1,0,FISV,
2023-05-19,101,100,100,1,0,FISV,
2023-05-22,101,100,100,1,0,FISV,
2023-05-23,101,100,100,1,0,FISV,
2023-05-24,101,100,100,1,0,FISV,
2023-05-25,101,100,100,1,0,FISV,
2023-05-26,101,100,100,1,0,FISV,
2023-05-30,101,100,100,1,0,FISV,
2023-05-31,101,100,100,1,0,FISV,
2023-06-01,101,100,100,1,0,FISV,
2023-06-02,101,100,100,1,0,FISV,
2023-06-05,101,100,100,1,0,FISV,
2023-06-06,101,100,100,1,0,FISV,
2023-06-07,101,100,100,1,0,GEHC,
