trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
100,TEAM,2021-10-19,2021-11-05,417.2825,447.1563148803711,1316,549692.91377,587869.2526721859,38176.338902185904,0.06945030206112413,Leader rotation,0,0,0.005,0.0,+6.95%
101,NVDA,2021-11-05,2021-12-20,30.353028776168824,27.291347805023197,19351,587948.8213074905,527586.7565036288,-60362.064803861664,-0.1026655086570758,Supertrend down,0,0,0.005,0.0,-10.27%
102,PANW,2022-03-23,2022-03-30,98.65463035202026,102.22386402511597,5290,522404.8775567493,540223.4764521706,17818.59889542131,0.03410879120952637,Leader rotation,0,0,0.005,0.0,+3.41%
103,TSLA,2022-03-30,2022-04-05,365.7238059387207,378.57727926635744,1489,545107.3097897979,563137.8672587787,18030.557468980784,0.03307707885248079,Leader rotation,0,0,0.005,0.0,+3.31%
104,DLTR,2022-04-05,2022-05-06,157.0289331588745,160.8995057296753,3584,563354.4881378476,576087.1647066212,12732.676568773575,0.022601535688232532,Supertrend down,0,0,0.005,0.0,+2.26%
105,VRTX,2022-07-21,2022-08-23,287.361853591919,292.04390744018554,2003,576161.3785373583,584378.982656089,8217.604118730756,0.01426267782750723,Leader rotation,0,0,0.005,0.0,+1.43%
106,TMUS,2022-08-23,2022-08-26,145.37519184112548,147.0164513397217,4015,584265.076637361,589680.7810768536,5415.704439492663,0.009269259204506719,Leader rotation,0,0,0.005,0.0,+0.93%
107,CEG,2022-08-26,2022-10-21,83.19506785202027,84.65764694976806,7082,589776.6579985355,598945.9102425592,9169.252244023606,0.015546990745853417,Supertrend down,0,0,0.005,0.0,+1.55%
108,PDD,2022-11-14,2023-01-17,67.96174131774903,94.46274713516236,8804,598933.5057320239,830818.3757521914,231884.87002016755,0.38716296183289156,Leader rotation,0,0,0.005,0.0,+38.72%
109,NFLX,2023-01-17,2023-03-02,33.29009571838379,31.080452671051027,24933,830851.9785030093,774153.997520868,-56697.98098214134,-0.06824077266361828,Supertrend down,0,0,0.005,0.0,-6.82%
110,MELI,2023-03-02,2023-03-22,1201.5725,1223.5878511962892,643,773383.7286174999,785980.2213308947,12596.492713394808,0.01628750676706403,Leader rotation,0,0,0.005,0.0,+1.63%
111,NVDA,2023-03-22,2023-06-13,26.57033673286438,40.16590782356263,29580,786736.5111186864,1186919.4458675615,400182.9347488751,0.5086619587285226,Leader rotation,0,0,0.005,0.0,+50.87%
112,META,2023-06-13,2023-06-20,276.391844909668,278.59064598083495,4290,1186906.7356771382,1193958.7173865242,7051.981709385989,0.0059414792227654445,Leader rotation,0,0,0.005,0.0,+0.59%
113,NVDA,2023-06-20,2023-08-16,43.234490104675295,44.49774045753479,27589,1193989.1438453845,1226420.5133214444,32431.369476059917,0.027162197950653777,Supertrend down,0,0,0.005,0.0,+2.72%
114,NVDA,2023-08-30,2023-09-27,49.31374071121216,42.308836830139164,24845,1226425.0878580362,1050111.8879937627,-176313.19986427343,-0.14376189920593208,Supertrend down,0,0,0.005,0.0,-14.38%
115,NVDA,2023-10-12,2023-10-25,47.03427392959595,43.37629981040955,22304,1050101.4981714336,966497.5259804032,-83603.97219103039,-0.0796151346670888,Supertrend down,0,0,0.005,0.0,-7.96%
116,META,2023-10-25,2023-11-01,311.70500000000004,301.6990811004639,3097,966315.735385,933427.6921139685,-32888.04327103146,-0.03403446934239174,Supertrend down,0,0,0.005,0.0,-3.40%
117,CEG,2023-11-06,2023-11-09,119.64444285202028,121.52920133972168,7795,933561.0604635294,946372.8043186873,12811.743855157867,0.01372351996857768,Leader rotation,0,0,0.005,0.0,+1.37%
