trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
39,GILD,2014-11-04,2014-11-25,109.67481274795531,100.89952194976807,168,18443.793910198146,16934.168567873476,-1509.6253423246708,-0.08185004395922857,Supertrend down,1,1,0.0,0.0,-8.19%
40,VRTX,2014-11-25,2015-02-09,114.22708316802978,108.23585591506959,152,17379.879158182066,16435.39824899149,-944.4809091905772,-0.05434335305754623,Supertrend down,1,1,0.0,0.0,-5.43%
41,MNST,2015-02-17,2015-04-24,19.516419516563413,23.44826908493042,828,16175.75495507422,19395.751635520064,3219.9966804458436,0.19906314662832814,Leader rotation,1,1,0.0,0.0,+19.91%
42,EA,2015-04-24,2015-07-20,59.929951526641844,74.44276335525512,327,19616.691243361092,24318.440833551256,4701.749590190164,0.23968107219821722,Leader rotation,1,1,0.0,0.0,+23.97%
43,NFLX,2015-07-20,2015-08-31,11.475735267162323,11.518238167762757,2065,23721.090720016884,23761.37665461366,40.285934596777224,0.001698317125138793,Supertrend down,1,1,0.0,0.0,+0.17%
44,AMZN,2015-08-31,2015-10-07,25.83491150379181,27.07595567703247,947,24490.12685528493,25615.2890961236,1125.162240838672,0.0459435039878473,Supertrend down,1,1,0.0,0.0,+4.59%
45,AMZN,2015-10-19,2015-11-06,28.552269106864927,32.733625,896,25608.415952870724,29299.998672,3691.5827191292774,0.14415505925564465,Leader rotation,1,1,0.0,0.0,+14.42%
46,NFLX,2015-11-06,2015-12-14,11.344669248104095,11.971011736392976,2511,28514.95094647137,30029.151259612678,1514.2003131413076,0.05310197853693599,Leader rotation,1,1,0.0,0.0,+5.31%
47,NVDA,2015-12-14,2016-01-14,0.8134065233767033,0.7161417342722416,37859,30825.552326087123,27085.297507894982,-3740.254818192141,-0.12133618170490423,Supertrend down,1,1,0.0,0.0,-12.13%
48,NVDA,2016-03-03,2017-01-11,0.8229112404584884,2.648675095319748,32881,27085.20264201307,87003.99472339942,59918.792081386346,2.212233479414462,Supertrend down,1,1,0.0,0.0,+221.22%
49,MU,2017-01-11,2017-01-31,22.621305610656737,23.938025762557984,3842,86997.96721229932,91877.92508476802,4879.957872468702,0.05609278042738919,Leader rotation,1,1,0.0,0.0,+5.61%
50,STX,2017-01-31,2017-02-07,44.872423473358154,45.45725954246521,2045,91855.87010902043,92867.13566857702,1011.2655595565884,0.011009264387309647,Leader rotation,1,1,0.0,0.0,+1.10%
51,NVDA,2017-02-07,2017-02-22,2.9689837213754653,2.7841072995662692,31257,92894.32570321194,86935.81902068033,-5958.506682531617,-0.06414284874157383,Supertrend down,1,1,0.0,0.0,-6.41%
52,MU,2017-02-22,2017-03-22,23.871930610656737,25.71713454246521,3577,85475.28569011347,91898.20006813966,6422.914378026195,0.07514352629732257,Leader rotation,1,1,0.0,0.0,+7.51%
53,INCY,2017-03-22,2017-04-10,141.820875,140.10990267944337,639,90714.16266412499,89440.69758435215,-1273.465079772839,-0.014038216772037315,Supertrend down,1,1,0.0,0.0,-1.40%
54,WDC,2017-04-10,2017-04-27,64.58253758239746,64.31401068496704,1399,90441.32104785182,89885.32564732063,-555.9954005311884,-0.0061475815931195665,Leader rotation,1,1,0.0,0.0,-0.61%
55,CSX,2017-04-27,2017-05-15,16.938465305328368,17.361315838813784,5398,91525.26955388069,93622.6665150189,2097.3969611382054,0.022916042436820883,Leader rotation,1,1,0.0,0.0,+2.29%
56,NVDA,2017-05-15,2017-07-12,3.240619582056999,3.955521230936051,28863,93627.53699990806,114054.04107921873,20426.504079310675,0.2181676965328132,Supertrend down,1,1,0.0,0.0,+21.82%
57,NVDA,2017-07-19,2017-07-25,4.160328979969025,4.128434589862824,27387,114052.86870418608,112952.37267446058,-1100.496029725502,-0.009648999119696078,Leader rotation,1,1,0.0,0.0,-0.96%
58,VRTX,2017-07-25,2017-11-02,167.02347244262694,141.93898950958254,675,112853.58474267194,95713.00910104925,-17140.575641622694,-0.15188330685911777,Supertrend down,1,1,0.0,0.0,-15.19%
59,NVDA,2017-11-02,2017-12-07,5.1525750954151155,4.796600286483765,18576,95809.9492074036,89012.5452748007,-6797.4039326029015,-0.07094674393249378,Supertrend down,1,1,0.0,0.0,-7.09%
60,DLTR,2017-12-20,2018-01-09,109.68481225204467,109.44525,810,88933.54262208032,88562.0018475,-371.54077458032407,-0.004177735010053252,Leader rotation,1,1,0.0,0.0,-0.42%
