trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
32,ILMN,2014-05-27,2014-06-26,157.33922417449952,165.81449823760988,105,16537.139156860772,17393.11179263409,855.9726357733161,0.05176062362746703,Leader rotation,0,0,0.005,0.005,+5.18%
33,TSLA,2014-06-26,2014-07-15,15.898295032501222,15.03219827413559,1098,17473.784273632027,16488.848351295877,-984.9359223361498,-0.056366492049602535,Supertrend down,0,0,0.005,0.005,-5.64%
34,ILMN,2014-07-15,2014-07-24,173.33137825012207,177.41377104949953,95,16482.947414695354,16837.453941452753,354.5065267573991,0.02150747180333412,Supertrend down,0,0,0.005,0.005,+2.15%
35,VRTX,2014-07-24,2014-08-07,98.40828776168824,86.46183242797852,169,16647.631632357035,14597.43763064804,-2050.1940017089946,-0.12315229258942462,Supertrend down,0,0,0.005,0.005,-12.32%
36,TSLA,2014-08-19,2014-09-08,17.35291841697693,18.406205423355104,851,14782.100906420212,15648.017134459918,865.9162280397068,0.05857869821898043,Leader rotation,0,0,0.005,0.005,+5.86%
37,AVGO,2014-09-08,2014-10-09,8.85543866109848,8.246393817901613,1766,15654.343380175414,14548.568350931833,-1105.7750292435812,-0.07063694735634385,Supertrend down,0,0,0.005,0.005,-7.06%
38,MNST,2014-10-22,2014-11-03,16.535447193145753,16.7158866147995,879,14549.19274085789,14678.571070074353,129.3783292164626,0.008892474759313318,Leader rotation,0,0,0.005,0.005,+0.89%
39,GILD,2014-11-03,2014-11-24,112.92770254516603,100.55389560699463,129,14582.241301954742,12958.481080769005,-1623.7602211857375,-0.11135189629375242,Supertrend down,0,0,0.005,0.005,-11.14%
40,VRTX,2014-11-24,2015-02-06,112.16352806854249,106.53084273147583,116,13023.980225206878,12345.220179094345,-678.760046112533,-0.05211617603648133,Supertrend down,0,0,0.005,0.005,-5.21%
41,MNST,2015-02-13,2015-04-23,20.044641963005066,23.204998735427857,617,12379.911635265298,14303.16673553923,1923.255100273931,0.155352894021906,Leader rotation,0,0,0.005,0.005,+15.54%
42,EA,2015-04-23,2015-07-17,60.08867831230164,72.54877196502686,237,14255.257776775503,17176.864896755655,2921.6071199801518,0.2049494415134323,Leader rotation,0,0,0.005,0.005,+20.49%
43,NFLX,2015-07-17,2015-08-28,11.798537207126618,11.571007727622986,1458,17219.469515238594,16853.65873760744,-365.81077763115536,-0.021244021327569196,Supertrend down,0,0,0.005,0.005,-2.12%
44,AMZN,2015-08-28,2015-10-06,26.017312500000003,27.124987120628358,647,16850.0343886875,17532.3168003795,682.2824116919983,0.040491455148012,Supertrend down,0,0,0.005,0.005,+4.05%
45,AMZN,2015-10-16,2015-11-05,28.418949464797976,32.17704704475403,616,17523.57894318587,19801.239918588915,2277.660975403047,0.12997692895883728,Leader rotation,0,0,0.005,0.005,+13.00%
46,NFLX,2015-11-05,2015-12-11,11.4375625,12.078202955245972,1727,19772.4231079375,20838.197447206087,1065.774339268588,0.05390206012943044,Leader rotation,0,0,0.005,0.005,+5.39%
47,NVDA,2015-12-11,2016-01-13,0.820739401370287,0.7560685974955559,25422,20885.70189869707,19201.555109646488,-1684.146789050581,-0.08063635099357824,Supertrend down,0,0,0.005,0.005,-8.06%
48,NVDA,2016-03-02,2017-01-10,0.8187283673286438,2.680426159143448,23417,19191.334339912584,62704.77182929346,43513.43748938087,2.267348206158086,Supertrend down,0,0,0.005,0.005,+226.73%
49,MU,2017-01-10,2017-01-30,22.4829806137085,23.688989696502688,2786,62700.221573781666,65931.52776916203,3231.3061953803626,0.051535801856425145,Leader rotation,0,0,0.005,0.005,+5.15%
50,STX,2017-01-30,2017-02-03,44.64420153427124,45.060796365737914,1475,65916.04746031313,66398.20996482397,482.1625045108376,0.007314796974153159,Leader rotation,0,0,0.005,0.005,+0.73%
51,NVDA,2017-02-03,2017-02-21,2.9021243941783905,2.690868363618851,22866,66426.33637368036,61467.86660650614,-4958.469767174218,-0.07464614244688161,Supertrend down,0,0,0.005,0.005,-7.46%
52,MU,2017-02-21,2017-03-21,23.749910843849182,26.155349241256715,2585,61454.913050881485,67543.96621085996,6089.053159978474,0.09908163330956232,Leader rotation,0,0,0.005,0.005,+9.91%
53,INCY,2017-03-21,2017-04-07,149.1759806137085,138.7128557510376,452,67494.97078063362,62635.51258866953,-4859.458191964091,-0.07199733751656678,Supertrend down,0,0,0.005,0.005,-7.20%
54,WDC,2017-04-07,2017-04-25,63.88687033081055,65.39795792770386,961,61456.67767029684,62784.59013095488,1327.9124606580372,0.021607293316147524,Leader rotation,0,0,0.005,0.005,+2.16%
55,CSX,2017-04-25,2017-05-12,16.82201453971863,17.26120489883423,3791,63836.029377193394,65371.79054370908,1535.7611665156874,0.024057905566795323,Leader rotation,0,0,0.005,0.005,+2.41%
56,NVDA,2017-05-12,2017-07-11,3.1831616518497468,3.8250956819057467,20576,65562.23088260884,78626.46358214175,13064.232699532906,0.19926461506358462,Supertrend down,0,0,0.005,0.005,+19.93%
57,NVDA,2017-07-18,2017-07-20,4.066744623422623,4.125434727430344,19119,77829.84254567233,78795.312367187,965.4698215146636,0.012404879541521696,Leader rotation,0,0,0.005,0.005,+1.24%
58,VRTX,2017-07-20,2017-11-01,160.819672454834,146.5395810699463,494,79524.36311088067,72318.16249550492,-7206.200615375754,-0.0906162631611166,Supertrend down,0,0,0.005,0.005,-9.06%
