param_entry,param_market_filter,param_asset_filter,param_rs_period,param_st_period,param_st_multiplier,param_sell_confirm_bars,param_max_positions,start,end,total_return,qqq_return,alpha,mdd,cagr,calmar,sharpe,sortino,win_rate,payoff_ratio,trade_count,score
single,1d,ema_trend,100,10.0,3.0,1,10,2010-10-19 00:00:00,2026-07-16 00:00:00,4.18697823294327,12.876328444685914,-8.689350211742644,-0.35149576376050706,0.11024929700172925,0.3136575411954268,0.623724979418646,0.882848172082708,0.5679779158040028,1.1183359345548796,1449,3.9244933713174235
single,1d,ichimoku_cloud+ema_trend,50,10.0,3.0,1,3,2010-10-19 00:00:00,2026-07-16 00:00:00,3.8172010711581086,12.876328444685914,-9.059127373527804,-0.5166895431222107,0.10504472517477548,0.20330336964053794,0.4967855131122684,0.7078081809117368,0.609981515711645,0.8689044203341639,541,3.418753002053708
single,1d,ichimoku_cloud+ema_trend,50,10.0,3.0,1,4,2010-10-19 00:00:00,2026-07-16 00:00:00,3.3200552524657407,12.876328444685914,-9.556273192220173,-0.42167696142189826,0.09742388258977375,0.2310391401542536,0.49296044901396274,0.6982933140875832,0.6097222222222223,0.8426756661780712,720,2.997502496798641
single,1d,ichimoku_cloud+ema_trend,50,10.0,3.0,1,5,2010-10-19 00:00:00,2026-07-16 00:00:00,3.159072092843319,12.876328444685914,-9.717256351842595,-0.3590442333162642,0.09477928264076496,0.26397661860587135,0.5000991328725342,0.7068882205065574,0.6121979286536249,0.8520158499766937,869,2.8868396801764837
single,1d,ichimoku_cloud+ema_trend,50,10.0,3.0,1,6,2010-10-19 00:00:00,2026-07-16 00:00:00,3.1050669909940236,12.876328444685914,-9.77126145369189,-0.3601559133105602,0.09387058890106714,0.26063875513859225,0.5118155405642766,0.7289838603328197,0.6029411764705882,0.886965781629666,1020,2.832296726562504
single,1d,ichimoku_cloud+ema_trend,50,10.0,3.0,1,7,2010-10-19 00:00:00,2026-07-16 00:00:00,2.0336382779883615,12.876328444685914,-10.842690166697553,-0.3616373488862493,0.07305134635294808,0.20200166431351066,0.4392687583324579,0.6142070209083791,0.596252129471891,0.883948602389225,1174,1.7575064616293359
single,1d,ichimoku_cloud+ema_trend,50,10.0,3.0,1,8,2010-10-19 00:00:00,2026-07-16 00:00:00,1.9052443412601336,12.876328444685914,-10.971084103425781,-0.35719419747973835,0.07010720001941673,0.196271945384537,0.4344306186518795,0.6090804032256023,0.5972850678733032,0.8739352728472785,1326,1.6325219018358994
single,1d,ichimoku_cloud+ema_trend,50,10.0,3.0,1,9,2010-10-19 00:00:00,2026-07-16 00:00:00,2.443922893283604,12.876328444685914,-10.43240555140231,-0.33588930679240403,0.0817340522208847,0.24333627349262515,0.4958525795245107,0.6951871012478903,0.6004070556309362,0.8900826620588725,1474,2.190087025235416
single,1d,ichimoku_cloud+ema_trend,50,10.0,3.0,1,10,2010-10-19 00:00:00,2026-07-16 00:00:00,2.8356481012796446,12.876328444685914,-10.040680343406269,-0.3448618249568046,0.08916306176530653,0.25854720735319014,0.5380684921593051,0.7564278417422172,0.5845864661654135,0.9591461151863292,1596,2.57590069607898
single,1d,ichimoku_cloud+ema_trend,100,10.0,3.0,1,3,2010-10-19 00:00:00,2026-07-16 00:00:00,8.87488909865403,12.876328444685914,-4.001439346031884,-0.4183711119564927,0.1566059055246174,0.3743229421177225,0.6593802314142065,0.9598585895097206,0.5995934959349594,1.046711824969684,492,8.559973616031263
single,1d,ichimoku_cloud+ema_trend,100,10.0,3.0,1,4,2010-10-19 00:00:00,2026-07-16 00:00:00,9.630604221846587,12.876328444685914,-3.2457242228393266,-0.41203929917439175,0.16203735430197486,0.3932570379249045,0.7045804833349941,1.0188448846929976,0.598159509202454,1.0710610121795874,652,9.322110197007124
single,1d,ichimoku_cloud+ema_trend,100,10.0,3.0,1,5,2010-10-19 00:00:00,2026-07-16 00:00:00,6.8223171366402635,12.876328444685914,-6.05401130804565,-0.4057488917136588,0.13960957648213745,0.3440787623411708,0.6606682062471809,0.9482534827069634,0.5972568578553616,1.0543983827223466,802,6.517538069456752
single,1d,ichimoku_cloud+ema_trend,100,10.0,3.0,1,6,2010-10-19 00:00:00,2026-07-16 00:00:00,4.965057438203776,12.876328444685914,-7.911271006482138,-0.37672985001389236,0.1201520037545869,0.31893412149357464,0.6076446967901581,0.8601426452561971,0.5841269841269842,1.045847489445725,945,4.681902899096367
single,1d,ichimoku_cloud+ema_trend,100,10.0,3.0,1,7,2010-10-19 00:00:00,2026-07-16 00:00:00,4.112855422284617,12.876328444685914,-8.763473022401296,-0.3802213708075446,0.10923450033911974,0.28729184818601533,0.5795089130194113,0.8274156859320325,0.5641509433962264,1.120816104866385,1060,3.8260635930291635
single,1d,ichimoku_cloud+ema_trend,100,10.0,3.0,1,8,2010-10-19 00:00:00,2026-07-16 00:00:00,4.130702611604142,12.876328444685914,-8.745625833081771,-0.37203259471807704,0.10948009492708022,0.2942755459640391,0.59213453732871,0.8435045460619238,0.5839662447257384,1.0124965237274552,1185,3.8508405719495418
single,1d,ichimoku_cloud+ema_trend,100,10.0,3.0,1,9,2010-10-19 00:00:00,2026-07-16 00:00:00,3.726572086029887,12.876328444685914,-9.149756358656028,-0.3534910013035488,0.10371210669155806,0.2933939090644593,0.5867899052411533,0.8261849989189237,0.5701078582434514,1.0877529758635425,1298,3.4613829821442827
single,1d,ichimoku_cloud+ema_trend,100,10.0,3.0,1,10,2010-10-19 00:00:00,2026-07-16 00:00:00,3.4678525104200544,12.876328444685914,-9.408475934265859,-0.332721460967937,0.09977182982346355,0.29986592849530125,0.5816987681083003,0.819658953587632,0.5705263157894737,1.0790271216608558,1425,3.2191263046889538
triple,none,none,50,,,1,3,2010-03-18 00:00:00,2026-07-16 00:00:00,0.46120700943333315,13.743779643059835,-13.2825726336265,-0.6334393394646561,0.023498832733760633,0.03709721084519379,0.22838829524346405,0.3239829514195248,0.5571923743500866,0.8813597613697611,1154,-0.03869281328108788
triple,none,none,50,,,1,4,2010-03-18 00:00:00,2026-07-16 00:00:00,0.052322196380233166,13.743779643059835,-13.691457446679602,-0.6270018386064666,0.0031282072936302807,0.004989151707406202,0.14919316768642618,0.20844545952186924,0.543046357615894,0.8949693577184612,1510,-0.4448034794743474
triple,none,none,50,,,1,5,2010-03-18 00:00:00,2026-07-16 00:00:00,0.3974839873803715,13.743779643059835,-13.346295655679462,-0.5704000327772072,0.020707714767076224,0.03630384568221871,0.20930970875175894,0.2946422704761081,0.5411954765751211,0.9337327658754899,1857,-0.052556747578841496
triple,none,none,50,,,1,6,2010-03-18 00:00:00,2026-07-16 00:00:00,0.9866299292832457,13.743779643059835,-12.757149713776588,-0.4657707879718763,0.04293541552707203,0.09218142622045354,0.29391929742750683,0.4130895461495859,0.5369595536959554,0.9585829666702359,2151,0.6228308778285697
triple,none,none,50,,,1,7,2010-03-18 00:00:00,2026-07-16 00:00:00,0.6351476217230714,13.743779643059835,-13.108632021336764,-0.5466058848174797,0.030572982676967175,0.05593240674160684,0.24617393017780204,0.34302228368149584,0.5282258064516129,0.9678902360193274,2480,0.2052481317744216
triple,none,none,50,,,1,8,2010-03-18 00:00:00,2026-07-16 00:00:00,0.7131058118972211,13.743779643059835,-13.030673831162613,-0.5373150703485188,0.03351674532292681,0.062378197025419066,0.25905953728347325,0.36251281193492185,0.5235882773409578,0.9867689387036819,2798,0.29102554173691025
