trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
25,25,MU,2018-03-13,2018-03-26,62.26325500000001,56.17561,394.0,0.0,24605.31763741,22066.79076898,-2538.526868429999,-0.10316984750363134,Supertrend down,-10.32%
26,26,NFLX,2018-05-11,2018-07-18,330.144475,380.66814000000005,66.0,0.0,21854.903956049995,25048.724948280003,3193.8209922300084,0.1461374984146695,Supertrend down,+14.61%
27,27,AMZN,2018-07-18,2018-09-04,1850.7720000000002,2023.46025,13.0,0.0,24132.216108,26226.06830025,2093.8521922500004,0.08676584789723774,Leader rotation,+8.68%
28,28,ILMN,2018-09-04,2018-10-05,354.71127,333.499,76.0,0.0,27038.93068956,25269.886228000003,-1769.0444615599954,-0.06542582921901718,Supertrend down,-6.54%
29,29,XLNX,2018-12-04,2018-12-20,94.06088000000001,84.62287500000001,271.0,0.0,25566.96997544,22864.000727625,-2702.969247814999,-0.10572114139499167,Supertrend down,-10.57%
30,30,REGN,2019-01-10,2019-01-25,399.9991,410.23372500000005,57.0,0.0,22868.3485461,23313.172358025,444.8238119250018,0.019451505692607673,Leader rotation,+1.95%
31,31,XLNX,2019-01-25,2019-04-26,106.07888000000001,115.34672,219.0,78.84,23300.968544159998,25185.148884960003,1963.0203408000052,0.08424629804892825,Supertrend down,+8.42%
32,32,MELI,2019-04-26,2019-08-06,491.92678500000005,587.647205,51.0,0.0,25163.530833105,29880.097432635,4716.5665995300005,0.1874365974636958,Supertrend down,+18.74%
33,33,QCOM,2019-09-06,2019-10-09,79.07844,73.799135,378.0,234.35999999999999,29981.32527096,27812.384810910004,-1934.5804600499941,-0.06452618230068152,Supertrend down,-6.45%
34,34,ASML,2019-10-16,2019-10-25,260.65039,262.056325,107.0,0.0,27973.260505189995,27955.906694675003,-17.3538105149928,-0.0006203713904489039,Leader rotation,-0.06%
35,35,LRCX,2019-10-25,2019-11-08,265.39750000000004,270.89305,105.0,0.0,27950.3377125,28358.43893925,408.10122675000093,0.01460094081680774,Leader rotation,+1.46%
