trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
59,59,NVDA,2021-09-02,2021-09-30,226.41849000000002,206.541738,366.0,0.0,82952.03650734,75518.68183189201,-7433.35467544799,-0.0896102734595341,Supertrend down,-8.96%
60,60,TEAM,2021-10-20,2021-11-08,417.18195000000003,438.584445,181.0,0.0,75585.44288295,79304.400760455,3718.957877505003,0.0492020385891514,Leader rotation,+4.92%
61,61,NVDA,2021-11-09,2021-12-15,324.59551,282.438,244.0,9.76,79280.50574443999,68845.95712800001,-10424.788616439982,-0.13149245856281744,Supertrend down,-13.15%
62,62,PANW,2022-03-24,2022-03-31,608.3268967,612.0345933,113.0,0.0,68809.6802664271,69090.7491338571,281.0688674300036,0.0040847285780389875,Leader rotation,+0.41%
63,63,TSLA,2022-04-01,2022-04-28,1087.09622445,895.03001055,63.0,0.0,68555.54920249034,56330.50377398535,-12225.045428504985,-0.17832320754073838,Supertrend down,-17.83%
64,64,DLTR,2022-04-04,2022-05-03,160.23648000000003,162.869265,3.0,0.0,481.19014944,488.119187205,6.9290377649999755,0.01439979137782399,Supertrend down,+1.44%
65,65,VRTX,2022-07-22,2022-08-24,286.115025,285.76957500000003,198.0,0.0,56707.42572494999,56525.79347415001,-181.63225079998665,-0.003202971189010806,Leader rotation,-0.32%
66,66,TMUS,2022-08-25,2022-09-15,146.109205,141.11955,388.0,0.0,56747.06191154,54699.631014599996,-2047.4308969400008,-0.03607994542751192,Supertrend down,-3.61%
67,67,PDD,2022-11-15,2023-01-18,70.32467,95.581395,777.0,0.0,54696.910858589996,74192.477171085,19495.566312495008,0.3564290196003508,Leader rotation,+35.64%
68,68,NFLX,2023-01-19,2023-02-27,324.344135,322.08871500000004,228.0,0.0,74024.41324277999,73362.79079298,-661.6224497999938,-0.008937895226944326,Supertrend down,-0.89%
69,69,MELI,2023-02-28,2023-03-23,1198.545945,1199.28744,61.0,0.0,73184.413947645,73083.37730616001,-101.03664148498501,-0.0013805759455457478,Leader rotation,-0.14%
70,70,NVDA,2023-03-24,2023-06-14,271.79670500000003,405.99468,269.0,10.76,73186.426958645,109103.35635108,35927.689392435,0.4909064547274107,Leader rotation,+49.09%
71,71,META,2023-06-15,2023-06-21,273.79765000000003,281.97058499999997,399.0,0.0,109354.50761235,112393.757151585,3039.2495392349956,0.027792631557620018,Leader rotation,+2.78%
72,72,NVDA,2023-06-22,2023-08-11,424.853915,415.21369500000003,264.0,0.0,112273.59499355998,109506.79906452,-2766.795929039974,-0.02464333603282831,Supertrend down,-2.46%
73,73,NVDA,2023-08-31,2023-09-22,496.51590000000004,413.43354000000005,220.0,8.8,109342.731498,90864.4234212,-18469.50807679999,-0.16891390789096772,Supertrend down,-16.89%
74,74,SGEN,2023-09-25,2023-11-17,214.39271000000002,211.6296,424.0,0.0,90993.41154904,89641.2194496,-1352.1920994399989,-0.014860329736194666,Supertrend down,-1.49%
75,75,NVDA,2023-11-20,2023-12-06,495.83216000000004,469.54830195000005,180.0,7.2,89339.0385888,84434.17565664901,-4897.662932150997,-0.054821083923831226,Supertrend down,-5.48%
76,76,ZS,2023-12-07,2023-12-13,198.998505,211.17213,426.0,0.0,84858.13649312999,89869.36805262,5011.231559490014,0.05905422587138376,Leader rotation,+5.91%
77,77,PDD,2023-12-14,2024-01-31,147.01415500000002,123.53679000000001,611.0,0.0,89915.47435370501,75405.49771131,-14509.976642395006,-0.16137352048343068,Supertrend down,-16.14%
78,78,CRWD,2024-02-01,2024-02-23,297.76877,312.05421,253.0,0.0,75410.83430881,78870.76541487,3459.931106060001,0.0458810877478355,Supertrend down,+4.59%
79,79,META,2024-02-26,2024-03-04,486.12908500000003,500.23350000000005,162.0,0.0,78831.66468177,80956.78917300001,2125.124491230017,0.02695775231702613,Leader rotation,+2.70%
80,80,AMD,2024-03-05,2024-03-08,201.60275000000001,212.236245,401.0,0.0,80923.54545275,85021.627510755,4098.082058005006,0.05064140523103755,Leader rotation,+5.06%
81,81,NVDA,2024-03-11,2024-03-15,869.04369555,864.51885,97.0,0.0,84381.53570681834,83774.47012155,-607.0655852683412,-0.007194294109289179,Leader rotation,-0.72%
82,82,CRWD,2024-03-18,2024-04-23,320.784665,290.602845,263.0,0.0,84450.73326189499,76352.119686765,-8098.613575129988,-0.09589749268386949,Supertrend down,-9.59%
83,83,NVDA,2024-05-08,2024-06-26,89.974663805,125.436285,840.0,8.4,75654.29631379619,105261.11292059999,29615.21660680379,0.39145452472344533,Supertrend down,+39.15%
84,84,ARM,2024-06-27,2024-07-29,163.450058,145.57491000000002,647.0,0.0,105857.939713526,94092.77980323002,-11765.159910295974,-0.11114102486913113,Supertrend down,-11.11%
85,85,AVGO,2024-08-19,2024-08-21,165.76673000000002,164.21184000000002,568.0,0.0,94249.65814264001,93179.05279488002,-1070.6053477599926,-0.01135924913530939,Leader rotation,-1.14%
86,86,NVDA,2024-08-22,2024-09-05,130.73511000000002,104.4075825,712.0,0.0,93176.48171831999,74263.86054126,-18912.62117705999,-0.20297633939682724,Supertrend down,-20.30%
87,87,TTD,2024-09-06,2024-09-23,104.25024000000002,109.39500000000001,711.0,0.0,74196.04256064001,77702.065155,3506.0225943599944,0.04725349861476169,Leader rotation,+4.73%
88,88,CEG,2024-09-24,2024-10-31,255.47744000000003,260.30043,304.0,0.0,77742.80690176,79052.19938928,1309.3924875199882,0.01684261913998819,Leader rotation,+1.68%
89,89,NVDA,2024-11-01,2024-11-11,135.44084999999998,147.86226000000002,583.0,0.0,79040.97756554998,86117.49388242,7076.516316870024,0.08952971654483077,Leader rotation,+8.95%
