trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
58,58,PDD,2020-11-10,2020-11-19,101.19057,134.37577850000002,3.0,0.0,303.87528170999997,402.72420816450006,98.84892645450009,0.32529439676121963,Leader rotation,+32.53%
59,59,ALGN,2020-11-09,2020-12-03,501.2505,505.98688000000004,312.0,0.0,156546.54615599997,157710.03865344002,1163.4924974400492,0.007432246357454764,Leader rotation,+0.74%
60,60,TSLA,2020-12-04,2021-02-16,591.30540495,817.5910999500001,267.0,0.0,158036.42166477162,218078.52686296336,60042.10519819174,0.3799257447473319,Leader rotation,+37.99%
61,61,MRNA,2021-02-17,2021-02-18,174.36713999999998,171.504205,1250.0,0.0,218176.88392499994,214165.87599375,-4011.007931249944,-0.018384202116612736,Leader rotation,-1.84%
62,62,TSLA,2021-02-18,2021-02-23,781.29045,661.798935,273.0,0.0,213505.58514284997,180490.43814574502,-33015.14699710495,-0.1546336456492018,Supertrend down,-15.46%
63,63,AMAT,2021-04-07,2021-05-11,140.320125,119.94000000000001,1290.0,0.0,181193.97421124997,154567.8774,-26626.09681124997,-0.14694802587754496,Supertrend down,-14.69%
64,64,MRNA,2021-06-14,2021-07-08,213.376635,215.55217000000002,711.0,0.0,151862.49827248498,153104.33527713,1241.837004645029,0.00817737768554827,Leader rotation,+0.82%
65,65,AMAT,2021-07-09,2021-07-15,133.48671,134.91251,1166.0,0.0,155801.14936386,157150.67867334,1349.5293094800145,0.008661870050318488,Leader rotation,+0.87%
66,66,ALXN,2021-07-16,2021-07-19,180.19004999999999,179.16037500000002,871.0,0.0,157102.47908355,155892.637938375,-1209.8411451749853,-0.007700967879262888,Supertrend down,-0.77%
67,67,MRNA,2021-07-19,2021-08-31,284.68227,375.72204500000004,547.0,0.0,155876.92289169,205314.438656385,49437.51576469501,0.3171573754958348,Supertrend down,+31.72%
68,68,NVDA,2021-09-01,2021-09-29,224.962425,209.29030250000002,912.0,0.0,205370.8973316,190681.88312412,-14689.01420747998,-0.07152432208426551,Supertrend down,-7.15%
69,69,TEAM,2021-10-20,2021-11-05,415.10745,447.15631,459.0,0.0,190724.85386954996,205039.50154371,14314.647674160049,0.07505391868828393,Leader rotation,+7.51%
70,70,NVDA,2021-11-08,2021-12-14,301.640745,276.85150500000003,679.0,27.16,205018.87992085496,187794.18972310502,-17197.530197749933,-0.083882665851988,Supertrend down,-8.39%
71,71,PANW,2022-03-24,2022-03-30,605.3018997,613.3425753,310.0,0.0,187831.23249590697,189946.062144657,2114.8296487500193,0.011259201255553242,Leader rotation,+1.13%
72,72,TSLA,2022-03-31,2022-04-05,1095.11738505,1135.73194995,173.0,0.0,189644.7629212636,196285.14571400863,6640.382792745018,0.03501484929221044,Leader rotation,+3.50%
73,73,DLTR,2022-04-06,2022-05-02,155.0775,162.91850000000002,1266.0,0.0,196524.44311499997,206048.56617900002,9524.123064000043,0.04846279125913533,Supertrend down,+4.85%
74,74,VRTX,2022-07-22,2022-08-23,284.692275,292.043905,720.0,0.0,205183.416438,210061.3399884,4877.92355040001,0.023773478554364402,Leader rotation,+2.38%
75,75,TMUS,2022-08-24,2022-08-25,143.581755,145.237345,1468.0,0.0,210988.79435633996,212995.21403754,2006.41968120003,0.00950960304465931,Leader rotation,+0.95%
76,76,CEG,2022-08-26,2022-10-17,82.78137,83.17839000000001,2570.0,0.0,212960.86902089996,213554.6938377,593.8248168000428,0.0027884222088789823,Supertrend down,+0.28%
77,77,PDD,2022-11-15,2023-01-17,69.97497,94.4577475,3049.0,0.0,213567.03721352998,287713.6704553725,74146.6332418425,0.3471820099639662,Leader rotation,+34.72%
78,78,NFLX,2023-01-18,2023-02-24,326.913375,319.14035,879.0,0.0,287644.2134816249,280243.84328235005,-7400.370199274854,-0.02572751285242736,Supertrend down,-2.57%
79,79,MELI,2023-02-27,2023-03-22,1173.4264199999998,1223.5879000000002,238.0,0.0,279554.7634479599,290922.70627980004,11367.942831840133,0.040664457624083106,Leader rotation,+4.07%
80,80,NVDA,2023-03-23,2023-06-13,271.2905775,401.65907000000004,1074.0,42.96,291657.446315235,430950.4593388201,139335.9730235851,0.4777384386510235,Leader rotation,+47.77%
81,81,META,2023-06-14,2023-06-15,272.025945,272.16385,1582.0,0.0,430775.3900349899,430132.64748930006,-642.7425456898636,-0.0014920595757283994,Leader rotation,-0.15%
82,82,NVDA,2023-06-16,2023-08-10,434.71725,421.3892000000001,989.0,0.0,430365.2956102499,416337.1648812001,-14028.130729049793,-0.03259586884011678,Supertrend down,-3.26%
83,83,NVDA,2023-08-31,2023-09-21,494.0469,415.622085,841.0,33.64,415908.9363429,349188.635311515,-66686.66103138495,-0.16033957245007235,Supertrend down,-16.03%
84,84,SGEN,2023-09-22,2023-11-16,213.9069,212.48370500000001,1633.0,0.0,349659.2776677,346638.9043747351,-3020.3732929649414,-0.008638047052866638,Supertrend down,-0.86%
85,85,NVDA,2023-11-17,2023-11-22,495.48762,498.27074,698.0,0.0,346196.20911875996,347445.18354347994,1248.974424719985,0.0036077068200695006,Leader rotation,+0.36%
86,86,ZS,2023-11-24,2023-12-01,189.98494499999998,197.791055,1829.0,0.0,347829.9468694049,361398.079755405,13568.132886000094,0.039007949166304456,Leader rotation,+3.90%
87,87,PDD,2023-12-04,2023-12-05,141.420675,138.59067000000002,2553.0,0.0,361408.0302582749,353468.15852949,-7939.871728784929,-0.021969273131841605,Leader rotation,-2.20%
88,88,ZS,2023-12-05,2023-12-12,196.26808499999999,206.8965,1799.0,0.0,353439.37119991495,371834.59669649997,18395.225496585015,0.052046339472973324,Leader rotation,+5.20%
89,89,PDD,2023-12-13,2024-01-30,145.762845,124.987475,2549.0,0.0,371921.04139690497,318274.480701225,-53646.560695679975,-0.1442418006095807,Supertrend down,-14.42%
90,90,CRWD,2024-01-31,2024-02-22,298.149,304.777535,1066.0,0.0,318144.6608339999,324567.95945769,6423.298623690091,0.02018986773768816,Supertrend down,+2.02%
91,91,META,2024-02-23,2024-03-01,488.294025,491.86394500000006,664.0,0.0,324551.45983259997,326271.06182052003,1719.6019879200612,0.005298395480356266,Leader rotation,+0.53%
92,92,AMD,2024-03-04,2024-03-07,205.26257999999999,212.41374000000002,1588.0,0.0,326282.93401703995,336975.70610088,10692.772083840042,0.03277147214595555,Leader rotation,+3.28%
93,93,NVDA,2024-03-08,2024-04-22,951.8546895,780.64948,353.0,0.0,336340.71009889344,275293.69717356004,-61047.0129253334,-0.18150349063419624,Supertrend down,-18.15%
94,94,NVDA,2024-05-08,2024-06-25,89.527251255,121.13940000000001,3080.0,30.8,276019.67779926537,372736.242648,96747.36484873464,0.3505089405947859,Supertrend down,+35.05%
95,95,ARM,2024-06-26,2024-07-26,161.710815,155.28232000000003,2303.0,0.0,372792.42695194494,357257.56777704007,-15534.85917490488,-0.04167160610509779,Supertrend down,-4.17%
96,96,AVGO,2024-08-19,2024-08-20,164.94243,166.96647500000003,2164.0,0.0,357292.35393851995,360954.13644810003,3661.78250958008,0.010248701012533168,Leader rotation,+1.02%
97,97,NVDA,2024-08-21,2024-09-04,127.37865749999999,105.35729500000001,2830.0,0.0,360842.08232572494,297862.98370515,-62979.09862057492,-0.17453368580143858,Supertrend down,-17.45%
98,98,TTD,2024-08-22,2024-09-20,104.74234499999999,109.5452,1.0,0.0,104.84708734499998,109.4356548,4.5885674550000175,0.04376437697216429,Leader rotation,+4.38%
99,99,CEG,2024-09-23,2024-10-30,259.68978,266.74656,1146.0,0.0,297902.09236787993,305385.86620224,7483.773834360065,0.025121588690012686,Leader rotation,+2.51%
100,100,NVDA,2024-10-31,2024-11-08,137.66879999999998,148.69561500000003,2216.0,0.0,305379.1348607999,329179.97335716005,23800.83849636017,0.07793865323251126,Leader rotation,+7.79%
101,101,TSLA,2024-11-11,2024-11-25,346.47315,359.95993,949.0,0.0,329131.82236934995,341260.37159642996,12128.549227080017,0.03685012631039197,Leader rotation,+3.69%
102,102,APP,2024-11-26,2024-12-11,324.62222999999994,327.43620000000004,1050.0,0.0,341194.1948414999,343464.2019900001,2270.0071485001827,0.0066531235959472745,Supertrend down,+0.67%
103,103,TSLA,2024-12-12,2025-01-02,425.0524199999999,389.90495000000004,807.0,0.0,343360.3202429399,314338.64135535003,-29021.678887589893,-0.0845225181146616,Supertrend down,-8.45%
104,104,MRVL,2025-01-24,2025-01-28,126.74334,103.24835,2480.0,0.0,314637.8066832,255799.852092,-58837.95459120002,-0.18700217628469007,Supertrend down,-18.70%
105,105,PLTR,2025-01-29,2025-02-05,79.989975,101.72911,3194.0,0.0,255743.46813015,324597.85456266004,68854.38643251004,0.269232238601963,Leader rotation,+26.92%
106,106,APP,2025-02-06,2025-02-26,369.75478499999997,328.30576500000006,877.0,0.0,324599.2213914449,287636.231749095,-36962.98964234989,-0.11387269964451019,Supertrend down,-11.39%
107,107,PLTR,2025-04-29,2025-08-20,114.03699,152.22385000000003,2520.0,0.0,287660.5880148,383220.49789800006,95559.90988320007,0.33219674110616637,Supertrend down,+33.22%
108,108,IDXX,2025-08-21,2025-09-10,637.3685249999999,652.583545,600.0,0.0,382803.5361149999,391158.57687299995,8355.040758000046,0.021825923665161895,Leader rotation,+2.18%
109,109,AVGO,2025-09-11,2025-10-29,371.36559,373.00340500000004,1053.0,621.27,391439.0142362699,392379.8128795351,1562.068643265171,0.003990579851405274,Leader rotation,+0.40%
110,110,MU,2025-10-30,2025-11-21,226.21304999999998,204.427735,1736.0,0.0,393098.5606547999,354531.66141204,-38566.899242759915,-0.09810999861845715,Supertrend down,-9.81%
111,111,WDC,2026-01-29,2026-05-11,285.1425,488.785485,1242.0,155.25,354501.1319849999,606464.5007976299,252118.61881263,0.711192704522303,Leader rotation,+71.12%
112,112,MU,2026-05-12,2026-05-27,775.08735,955.18217,782.0,0.0,606724.4260076999,746205.5044830601,139481.07847536018,0.22989197813108975,Leader rotation,+22.99%
113,113,LITE,2026-05-28,2026-07-06,937.16835,728.6355000000001,795.0,0.0,745793.8870882499,578685.9572775001,-167107.92981074983,-0.2240671755344864,Supertrend down,-22.41%
