param_entry,param_market_filter,param_asset_filter,param_rs_method,param_rs_period,param_sell_confirm_bars,param_hurdle,param_max_positions,param_st_period,param_st_multiplier,start,end,total_return,qqq_return,alpha,mdd,cagr,calmar,sharpe,sortino,win_rate,payoff_ratio,trade_count,score,source
single,1d,ichimoku_cloud,dual_momentum,150,6,2.5,5,10,3.0,2010-08-10 00:00:00,2026-07-16 00:00:00,32.754190330311275,14.12620591682701,18.627984413484263,-0.3523477190529707,0.2471849536898536,0.7015369770357239,0.978680828749566,1.4459115324145304,0.6259124087591241,1.3679699056255605,548,32.50167257993139,optuna
single,1d,ichimoku_cloud,dual_momentum,50,3,2.5,5,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,12.96532261536445,13.30766113210844,-0.34233851674398963,-0.2918230239725147,0.17651978511462185,0.6048864229823324,0.7827990292577628,1.1386865116785765,0.6052980132450331,1.1069598763393025,755,12.75534816706417,optuna
single,1d,ichimoku_cloud,dual_momentum,150,7,3.0,1,10,3.0,2010-08-10 00:00:00,2026-07-16 00:00:00,358.773583133558,14.12620591682701,344.647377216731,-0.5719623469686785,0.44689883378438533,0.7813431009102041,1.0209594316563901,1.6567496246141964,0.6811594202898551,1.3290488228902202,138,358.34664203893277,optuna
single,1d,ichimoku_cloud,dual_momentum,125,2,3.0,2,10,3.0,2010-07-06 00:00:00,2026-07-16 00:00:00,44.29504814550339,15.571362153222964,28.723685992280423,-0.463939743346506,0.2686048363708726,0.5789649199556888,0.8817552303655342,1.3427022080665214,0.5517241379310345,1.6546902529108916,290,43.95034900773715,optuna
single,1d,ichimoku_cloud,dual_momentum,125,3,3.0,2,10,3.0,2010-07-06 00:00:00,2026-07-16 00:00:00,90.03035594767655,15.571362153222964,74.45899379445359,-0.4494492985627222,0.3250734989452708,0.7232706781049869,1.0092407171208113,1.5446566166099638,0.5874125874125874,1.6507172592188908,286,89.70107373034,optuna
single,1d,ichimoku_cloud,dual_momentum,75,3,3.0,4,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,37.64586983969489,13.30766113210844,24.33820870758645,-0.3462958981149842,0.2527210910299611,0.7297836688381666,0.9710517484924717,1.4572805470776646,0.6282722513089005,1.2008354581000051,573,37.397964673657675,optuna
single,1d,ichimoku_cloud,dual_momentum,125,1,3.0,5,10,3.0,2010-07-06 00:00:00,2026-07-16 00:00:00,7.34886368137864,15.571362153222964,-8.222498471844323,-0.3831769206736203,0.14157201419616805,0.3694690534787069,0.6714049152022113,0.9640268817675762,0.5632022471910112,1.2049192284472952,712,7.06246429229581,optuna
single,1d,ichimoku_cloud,dual_momentum,125,3,3.0,6,10,3.0,2010-07-06 00:00:00,2026-07-16 00:00:00,14.974575766405957,15.571362153222964,-0.5967863868170067,-0.3146749056658038,0.18873718927369776,0.599784685322647,0.8591588642193548,1.225882582602754,0.5918367346938775,1.2994981105734955,784,14.748610607799895,optuna
single,1d,ichimoku_cloud,dual_momentum,50,3,3.0,6,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,9.557358998172038,13.30766113210844,-3.750302133936401,-0.33310187000793756,0.15640057798990692,0.4695277693462964,0.7427699171461928,1.0676981496979838,0.5931818181818181,1.1103850429032673,880,9.313160599680074,optuna
single,1d,ichimoku_cloud+ema_trend,dual_momentum,50,3,1.25,2,10,3.0,2010-10-19 00:00:00,2026-07-16 00:00:00,36.39228637394886,12.890987931534816,23.501298442414047,-0.4478045980012777,0.2587028838138008,0.5777137728564874,0.8636323021183314,1.2928738509484479,0.6715116279069767,0.9367434977697744,344,36.05995166461139,optuna
